,userid, movie_id, rating, tstamp 
12941,030001ac2145a938b07e686a35a2d638,5603,3.0, 2015-09-10 21:27:20 
12942,030001ac2145a938b07e686a35a2d638,5604,3.5, 2016-07-31 15:13:51 
12943,030001ac2145a938b07e686a35a2d638,5605,4.0, 2010-11-24 07:47:52 
12944,030001ac2145a938b07e686a35a2d638,5606,3.0, 2015-12-25 17:56:12 
12945,030001ac2145a938b07e686a35a2d638,5613,3.5, 2009-05-14 20:12:07 
12946,030001ac2145a938b07e686a35a2d638,5614,3.5, 2009-05-08 19:38:01 
12947,030001ac2145a938b07e686a35a2d638,5617,4.5, 2009-05-14 20:06:19 
12948,030001ac2145a938b07e686a35a2d638,5618,4.5, 2009-05-14 17:13:15 
12949,030001ac2145a938b07e686a35a2d638,5632,3.5, 2015-03-29 20:47:23 
12950,030001ac2145a938b07e686a35a2d638,5638,3.0, 2012-10-14 22:08:34 
12951,030001ac2145a938b07e686a35a2d638,5640,3.0, 2009-05-07 19:08:37 
12952,030001ac2145a938b07e686a35a2d638,5643,4.5, 2009-05-14 20:08:30 
12953,030001ac2145a938b07e686a35a2d638,5644,3.5, 2009-04-30 15:21:44 
12954,030001ac2145a938b07e686a35a2d638,5649,3.5, 2009-05-02 15:26:28 
12955,030001ac2145a938b07e686a35a2d638,5650,3.0, 2016-03-10 16:10:15 
12956,030001ac2145a938b07e686a35a2d638,5652,1.5, 2009-05-14 21:09:46 
12957,030001ac2145a938b07e686a35a2d638,5653,3.0, 2011-06-16 08:38:11 
12958,030001ac2145a938b07e686a35a2d638,5655,2.5, 2017-12-11 20:18:34 
12959,030001ac2145a938b07e686a35a2d638,5660,3.0, 2013-09-30 21:07:46 
12960,030001ac2145a938b07e686a35a2d638,5663,3.5, 2009-05-14 17:06:35 
12961,030001ac2145a938b07e686a35a2d638,5664,3.0, 2018-02-08 11:38:52 
12962,030001ac2145a938b07e686a35a2d638,5666,3.0, 2009-05-14 20:10:53 
12963,030001ac2145a938b07e686a35a2d638,5667,3.0, 2009-05-14 20:30:58 
12964,030001ac2145a938b07e686a35a2d638,5669,4.0, 2009-05-14 20:02:03 
12965,030001ac2145a938b07e686a35a2d638,5673,3.5, 2010-08-30 07:01:16 
12966,030001ac2145a938b07e686a35a2d638,5679,4.5, 2009-05-14 20:26:11 
12967,030001ac2145a938b07e686a35a2d638,5680,3.0, 2009-05-14 20:06:53 
12968,030001ac2145a938b07e686a35a2d638,5684,3.5, 2009-05-14 20:07:49 
12969,030001ac2145a938b07e686a35a2d638,5685,3.0, 2015-09-20 15:09:37 
12970,030001ac2145a938b07e686a35a2d638,5686,4.0, 2013-09-24 19:47:10 
12971,030001ac2145a938b07e686a35a2d638,5687,3.5, 2016-03-23 19:37:28 
12972,030001ac2145a938b07e686a35a2d638,5690,4.5, 2009-05-14 19:53:04 
12973,030001ac2145a938b07e686a35a2d638,5691,1.5, 2011-08-24 08:30:38 
12974,030001ac2145a938b07e686a35a2d638,5693,3.0, 2018-08-16 11:46:00 
12975,030001ac2145a938b07e686a35a2d638,5697,2.5, 2012-10-14 18:49:08 
12976,030001ac2145a938b07e686a35a2d638,5702,2.0, 2009-09-03 21:01:17 
12977,030001ac2145a938b07e686a35a2d638,5705,2.5, 2017-02-12 10:30:29 
12978,030001ac2145a938b07e686a35a2d638,5711,3.5, 2014-12-01 20:23:08 
12979,030001ac2145a938b07e686a35a2d638,5712,3.5, 2011-04-24 19:48:14 
12980,030001ac2145a938b07e686a35a2d638,5713,2.0, 2018-11-17 18:57:11 
12981,030001ac2145a938b07e686a35a2d638,5715,2.0, 2013-04-24 19:28:05 
12982,030001ac2145a938b07e686a35a2d638,5717,1.5, 2017-10-16 20:24:17 
12983,030001ac2145a938b07e686a35a2d638,5718,2.5, 2018-02-02 14:24:01 
12984,030001ac2145a938b07e686a35a2d638,5723,3.0, 2015-11-19 21:28:37 
12985,030001ac2145a938b07e686a35a2d638,5725,3.5, 2017-08-23 18:24:55 
12986,030001ac2145a938b07e686a35a2d638,5726,2.5, 2015-07-28 15:16:12 
12987,030001ac2145a938b07e686a35a2d638,5729,2.0, 2014-04-11 16:16:17 
12988,030001ac2145a938b07e686a35a2d638,5746,2.0, 2016-05-07 21:02:07 
12989,030001ac2145a938b07e686a35a2d638,5747,3.5, 2011-06-16 21:40:10 
12990,030001ac2145a938b07e686a35a2d638,5749,3.0, 2014-09-04 21:06:10 
12991,030001ac2145a938b07e686a35a2d638,5752,3.5, 2016-02-21 15:12:42 
12992,030001ac2145a938b07e686a35a2d638,5754,2.5, 2011-09-29 20:29:38 
12993,030001ac2145a938b07e686a35a2d638,5758,1.5, 2009-04-30 15:09:55 
12994,030001ac2145a938b07e686a35a2d638,5759,3.0, 2018-07-17 20:31:01 
12995,030001ac2145a938b07e686a35a2d638,5763,3.0, 2009-04-10 19:39:46 
12996,030001ac2145a938b07e686a35a2d638,5767,3.0, 2015-12-16 18:47:03 
12997,030001ac2145a938b07e686a35a2d638,5770,3.0, 2014-03-20 19:09:29 
12998,030001ac2145a938b07e686a35a2d638,5771,2.5, 2009-05-03 21:22:49 
12999,030001ac2145a938b07e686a35a2d638,5772,3.0, 2009-06-28 21:11:47 
13000,030001ac2145a938b07e686a35a2d638,5778,2.5, 2016-10-02 18:58:28 
13001,030001ac2145a938b07e686a35a2d638,5780,3.0, 2013-11-27 06:52:28 
13002,030001ac2145a938b07e686a35a2d638,5784,3.0, 2009-05-14 20:00:11 
13003,030001ac2145a938b07e686a35a2d638,5788,3.5, 2013-07-22 20:34:00 
13004,030001ac2145a938b07e686a35a2d638,5790,3.0, 2009-05-14 20:04:58 
13005,030001ac2145a938b07e686a35a2d638,5791,4.5, 2009-05-14 20:12:17 
13006,030001ac2145a938b07e686a35a2d638,5794,3.0, 2013-09-30 07:29:02 
13007,030001ac2145a938b07e686a35a2d638,5796,2.5, 2013-11-11 07:07:02 
13008,030001ac2145a938b07e686a35a2d638,5797,3.0, 2010-11-16 22:18:23 
13009,030001ac2145a938b07e686a35a2d638,5801,3.5, 2015-12-04 15:19:27 
13010,030001ac2145a938b07e686a35a2d638,5803,2.0, 2018-09-21 12:22:58 
13011,030001ac2145a938b07e686a35a2d638,5806,3.5, 2015-09-03 15:43:32 
13012,030001ac2145a938b07e686a35a2d638,5809,2.5, 2016-01-18 20:57:18 
13013,030001ac2145a938b07e686a35a2d638,5812,4.5, 2009-05-14 17:03:06 
13014,030001ac2145a938b07e686a35a2d638,5816,4.0, 2009-05-14 20:11:34 
13015,030001ac2145a938b07e686a35a2d638,5818,3.0, 2018-08-19 20:45:27 
13016,030001ac2145a938b07e686a35a2d638,5825,3.5, 2009-06-19 07:53:58 
13017,030001ac2145a938b07e686a35a2d638,5826,3.5, 2016-03-24 15:27:30 
13018,030001ac2145a938b07e686a35a2d638,5833,3.5, 2017-05-14 16:04:48 
13019,030001ac2145a938b07e686a35a2d638,5835,3.5, 2013-09-02 15:00:15 
13020,030001ac2145a938b07e686a35a2d638,5837,0.5, 2009-05-14 20:19:07 
13021,030001ac2145a938b07e686a35a2d638,5839,4.0, 2009-05-03 20:54:06 
13022,030001ac2145a938b07e686a35a2d638,5843,3.0, 2017-11-20 20:35:29 
13023,030001ac2145a938b07e686a35a2d638,5847,3.5, 2009-05-03 20:56:40 
13024,030001ac2145a938b07e686a35a2d638,5850,2.5, 2018-10-21 21:12:22 
13025,030001ac2145a938b07e686a35a2d638,5853,3.5, 2013-10-15 19:42:59 
13026,030001ac2145a938b07e686a35a2d638,5859,3.5, 2014-12-24 20:02:33 
13027,030001ac2145a938b07e686a35a2d638,5867,3.5, 2014-02-13 19:26:59 
13028,030001ac2145a938b07e686a35a2d638,5875,4.0, 2009-05-14 20:09:44 
13029,030001ac2145a938b07e686a35a2d638,5877,2.5, 2009-05-14 16:50:13 
13030,030001ac2145a938b07e686a35a2d638,5878,3.5, 2009-05-03 21:30:43 
13031,030001ac2145a938b07e686a35a2d638,5879,2.5, 2015-12-10 15:16:06 
13032,030001ac2145a938b07e686a35a2d638,5882,3.0, 2011-11-08 21:19:24 
13033,030001ac2145a938b07e686a35a2d638,5885,4.0, 2009-05-14 20:16:45 
13034,030001ac2145a938b07e686a35a2d638,5902,3.5, 2014-05-06 20:20:49 
13035,030001ac2145a938b07e686a35a2d638,5903,4.0, 2009-05-14 19:54:11 
13036,030001ac2145a938b07e686a35a2d638,5914,3.0, 2014-12-16 15:58:34 
13037,030001ac2145a938b07e686a35a2d638,5918,3.0, 2017-02-08 18:15:29 
13038,030001ac2145a938b07e686a35a2d638,5932,4.0, 2014-09-03 19:13:49 
13039,030001ac2145a938b07e686a35a2d638,5936,3.5, 2014-11-27 11:00:17 
13040,030001ac2145a938b07e686a35a2d638,5937,3.5, 2009-04-06 22:41:56 
13041,030001ac2145a938b07e686a35a2d638,5938,3.5, 2018-01-08 14:33:55 
13042,030001ac2145a938b07e686a35a2d638,5940,3.0, 2009-04-30 21:07:00 
13043,030001ac2145a938b07e686a35a2d638,5944,3.5, 2009-05-14 20:06:46 
13044,030001ac2145a938b07e686a35a2d638,5946,3.5, 2014-09-23 20:40:26 
13045,030001ac2145a938b07e686a35a2d638,5952,5.0, 2009-04-06 22:31:17 
13046,030001ac2145a938b07e686a35a2d638,5953,4.0, 2013-09-22 06:49:11 
13047,030001ac2145a938b07e686a35a2d638,5955,3.0, 2018-05-16 14:25:23 
13048,030001ac2145a938b07e686a35a2d638,5963,4.5, 2009-05-08 07:59:03 
13049,030001ac2145a938b07e686a35a2d638,5966,3.5, 2017-07-07 14:37:15 
13050,030001ac2145a938b07e686a35a2d638,5971,4.0, 2010-07-07 21:47:42 
13051,030001ac2145a938b07e686a35a2d638,5974,4.0, 2009-04-07 06:43:55 
13052,030001ac2145a938b07e686a35a2d638,5979,2.0, 2013-08-22 08:36:47 
13053,030001ac2145a938b07e686a35a2d638,5980,3.5, 2009-05-03 21:39:48 
13054,030001ac2145a938b07e686a35a2d638,5981,3.0, 2009-05-14 16:58:39 
13055,030001ac2145a938b07e686a35a2d638,5983,3.0, 2016-05-24 20:57:16 
13056,030001ac2145a938b07e686a35a2d638,5986,3.5, 2016-05-06 15:19:53 
13057,030001ac2145a938b07e686a35a2d638,5989,3.5, 2009-05-14 20:04:10 
13058,030001ac2145a938b07e686a35a2d638,5991,4.0, 2009-05-14 17:11:03 
13059,030001ac2145a938b07e686a35a2d638,5992,4.5, 2009-05-14 20:14:58 
13060,030001ac2145a938b07e686a35a2d638,5995,4.5, 2009-05-14 20:14:35 
13061,030001ac2145a938b07e686a35a2d638,5997,3.0, 2016-06-26 15:20:51 
13062,030001ac2145a938b07e686a35a2d638,6000,1.5, 2015-02-04 21:00:58 
13063,030001ac2145a938b07e686a35a2d638,6001,3.5, 2015-05-29 15:13:10 
13064,030001ac2145a938b07e686a35a2d638,6004,3.0, 2015-07-12 06:35:00 
13065,030001ac2145a938b07e686a35a2d638,6007,1.5, 2009-05-14 20:00:53 
13066,030001ac2145a938b07e686a35a2d638,6016,4.0, 2009-04-30 16:03:01 
13067,030001ac2145a938b07e686a35a2d638,6017,3.0, 2015-06-19 17:39:19 
13068,030001ac2145a938b07e686a35a2d638,6020,3.5, 2017-01-05 13:45:11 
13069,030001ac2145a938b07e686a35a2d638,6021,3.5, 2017-04-19 21:07:06 
13070,030001ac2145a938b07e686a35a2d638,6023,3.5, 2015-10-20 14:37:50 
13071,030001ac2145a938b07e686a35a2d638,6025,3.0, 2016-09-06 20:27:45 
13072,030001ac2145a938b07e686a35a2d638,6031,3.5, 2009-04-10 19:48:47 
13073,030001ac2145a938b07e686a35a2d638,6035,4.0, 2013-07-10 20:11:35 
13074,030001ac2145a938b07e686a35a2d638,6040,2.5, 2009-05-14 20:10:24 
13075,030001ac2145a938b07e686a35a2d638,6046,3.5, 2018-02-08 13:17:27 
13076,030001ac2145a938b07e686a35a2d638,6051,3.5, 2010-01-01 19:22:09 
13077,030001ac2145a938b07e686a35a2d638,6058,3.0, 2009-05-14 20:03:16 
13078,030001ac2145a938b07e686a35a2d638,6063,3.5, 2009-05-14 20:05:45 
13079,030001ac2145a938b07e686a35a2d638,6064,3.5, 2018-12-06 15:24:36 
13080,030001ac2145a938b07e686a35a2d638,6065,3.0, 2017-11-30 14:03:36 
13081,030001ac2145a938b07e686a35a2d638,6066,3.5, 2009-05-14 20:55:57 
13082,030001ac2145a938b07e686a35a2d638,6068,3.5, 2010-10-19 20:13:22 
13083,030001ac2145a938b07e686a35a2d638,6072,3.0, 2014-08-14 19:23:51 
13084,030001ac2145a938b07e686a35a2d638,6073,3.5, 2009-05-03 21:14:58 
13085,030001ac2145a938b07e686a35a2d638,6077,3.0, 2009-04-07 06:50:53 
13086,030001ac2145a938b07e686a35a2d638,6094,2.5, 2018-07-15 20:05:37 
13087,030001ac2145a938b07e686a35a2d638,6096,3.0, 2009-05-08 08:02:44 
13088,030001ac2145a938b07e686a35a2d638,6101,4.0, 2009-04-08 17:33:25 
13089,030001ac2145a938b07e686a35a2d638,6109,3.0, 2014-04-30 15:59:19 
13090,030001ac2145a938b07e686a35a2d638,6113,3.0, 2009-04-08 17:22:32 
13091,030001ac2145a938b07e686a35a2d638,6115,3.0, 2009-04-30 16:00:42 
13092,030001ac2145a938b07e686a35a2d638,6118,3.5, 2018-05-27 20:11:27 
13093,030001ac2145a938b07e686a35a2d638,6120,2.0, 2009-05-07 20:36:52 
13094,030001ac2145a938b07e686a35a2d638,6121,3.0, 2014-02-12 19:20:41 
13095,030001ac2145a938b07e686a35a2d638,6123,3.5, 2009-04-30 16:07:21 
13096,030001ac2145a938b07e686a35a2d638,6126,3.5, 2009-04-10 19:55:19 
13097,030001ac2145a938b07e686a35a2d638,6131,3.0, 2018-05-20 20:07:15 
13098,030001ac2145a938b07e686a35a2d638,6132,3.0, 2015-08-13 10:29:31 
13099,030001ac2145a938b07e686a35a2d638,6134,3.0, 2017-09-17 11:09:57 
13100,030001ac2145a938b07e686a35a2d638,6136,3.5, 2018-06-17 18:08:44 
13101,030001ac2145a938b07e686a35a2d638,6140,3.0, 2009-05-07 19:09:17 
13102,030001ac2145a938b07e686a35a2d638,6145,3.0, 2016-10-14 21:05:06 
13103,030001ac2145a938b07e686a35a2d638,6147,3.5, 2015-12-25 16:07:54 
13104,030001ac2145a938b07e686a35a2d638,6148,3.5, 2009-08-04 21:46:15 
13105,030001ac2145a938b07e686a35a2d638,6151,4.0, 2015-06-29 19:40:29 
13106,030001ac2145a938b07e686a35a2d638,6165,2.5, 2009-05-14 20:00:28 
13107,030001ac2145a938b07e686a35a2d638,6167,3.0, 2013-10-08 15:54:22 
13108,030001ac2145a938b07e686a35a2d638,6168,3.0, 2017-11-05 20:54:19 
13109,030001ac2145a938b07e686a35a2d638,6170,3.5, 2009-05-07 20:23:37 
13110,030001ac2145a938b07e686a35a2d638,6178,3.5, 2017-10-06 15:19:45 
13111,030001ac2145a938b07e686a35a2d638,6181,3.5, 2018-05-03 11:02:49 
13112,030001ac2145a938b07e686a35a2d638,6183,3.5, 2017-02-26 14:04:46 
13113,030001ac2145a938b07e686a35a2d638,6184,3.5, 2009-04-10 20:00:27 
13114,030001ac2145a938b07e686a35a2d638,6192,3.5, 2015-09-23 19:41:07 
13115,030001ac2145a938b07e686a35a2d638,6200,3.0, 2011-06-12 21:02:19 
13116,030001ac2145a938b07e686a35a2d638,6207,2.0, 2009-05-14 20:05:22 
13117,030001ac2145a938b07e686a35a2d638,6208,1.5, 2015-04-03 20:35:41 
13118,030001ac2145a938b07e686a35a2d638,6211,3.5, 2016-07-06 19:09:48 
13119,030001ac2145a938b07e686a35a2d638,6212,3.0, 2009-05-14 17:04:00 
13120,030001ac2145a938b07e686a35a2d638,6214,2.0, 2009-05-14 20:00:36 
13121,030001ac2145a938b07e686a35a2d638,6217,2.5, 2009-05-14 19:56:17 
13122,030001ac2145a938b07e686a35a2d638,6218,3.0, 2012-03-20 15:47:19 
13123,030001ac2145a938b07e686a35a2d638,6220,2.5, 2009-05-07 20:52:58 
13124,030001ac2145a938b07e686a35a2d638,6221,3.5, 2009-05-14 20:23:41 
13125,030001ac2145a938b07e686a35a2d638,6224,3.5, 2016-03-07 20:03:04 
13126,030001ac2145a938b07e686a35a2d638,6226,4.0, 2014-12-03 20:57:41 
13127,030001ac2145a938b07e686a35a2d638,6228,3.5, 2015-12-13 15:11:01 
13128,030001ac2145a938b07e686a35a2d638,6229,3.0, 2010-05-04 21:47:20 
13129,030001ac2145a938b07e686a35a2d638,6231,3.0, 2014-10-14 15:55:07 
13130,030001ac2145a938b07e686a35a2d638,6234,3.5, 2009-05-03 21:19:49 
13131,030001ac2145a938b07e686a35a2d638,6235,3.5, 2009-04-07 06:42:15 
13132,030001ac2145a938b07e686a35a2d638,6239,3.5, 2016-11-06 15:25:57 
13133,030001ac2145a938b07e686a35a2d638,6242,4.0, 2009-05-14 20:12:34 
13134,030001ac2145a938b07e686a35a2d638,6243,3.0, 2009-05-14 16:59:38 
13135,030001ac2145a938b07e686a35a2d638,6244,4.0, 2016-03-29 06:44:32 
13136,030001ac2145a938b07e686a35a2d638,6245,3.0, 2013-03-05 19:35:16 
13137,030001ac2145a938b07e686a35a2d638,6247,3.5, 2009-05-08 07:58:30 
13138,030001ac2145a938b07e686a35a2d638,6250,3.0, 2009-05-14 20:11:11 
13139,030001ac2145a938b07e686a35a2d638,6254,3.5, 2009-04-07 06:22:08 
13140,030001ac2145a938b07e686a35a2d638,6256,3.0, 2010-10-12 21:38:16 
13141,030001ac2145a938b07e686a35a2d638,6257,3.0, 2009-07-09 09:41:27 
13142,030001ac2145a938b07e686a35a2d638,6258,3.5, 2009-04-08 17:27:48 
13143,030001ac2145a938b07e686a35a2d638,6260,3.0, 2016-02-18 15:13:43 
13144,030001ac2145a938b07e686a35a2d638,6265,2.5, 2009-05-03 21:38:38 
13145,030001ac2145a938b07e686a35a2d638,6270,3.5, 2017-11-19 19:23:55 
13146,030001ac2145a938b07e686a35a2d638,6271,3.5, 2011-03-30 09:05:09 
13147,030001ac2145a938b07e686a35a2d638,6273,4.0, 2011-10-02 17:11:01 
13148,030001ac2145a938b07e686a35a2d638,6286,3.0, 2017-10-22 19:09:20 
13149,030001ac2145a938b07e686a35a2d638,6290,3.5, 2009-05-14 20:03:36 
13150,030001ac2145a938b07e686a35a2d638,6298,3.0, 2009-05-08 19:42:39 
13151,030001ac2145a938b07e686a35a2d638,6299,4.5, 2009-05-14 19:57:06 
13152,030001ac2145a938b07e686a35a2d638,6303,3.0, 2009-05-07 19:08:48 
13153,030001ac2145a938b07e686a35a2d638,6316,3.0, 2015-12-04 15:19:13 
13154,030001ac2145a938b07e686a35a2d638,6323,3.5, 2009-05-14 20:02:28 
13155,030001ac2145a938b07e686a35a2d638,6328,4.0, 2009-05-14 19:56:39 
13156,030001ac2145a938b07e686a35a2d638,6333,3.5, 2009-05-14 20:08:58 
13157,030001ac2145a938b07e686a35a2d638,6342,3.5, 2009-05-14 19:53:53 
13158,030001ac2145a938b07e686a35a2d638,6344,4.0, 2009-05-14 20:09:27 
13159,030001ac2145a938b07e686a35a2d638,6348,2.5, 2016-01-08 15:39:23 
13160,030001ac2145a938b07e686a35a2d638,6349,3.0, 2016-01-08 15:39:13 
13161,030001ac2145a938b07e686a35a2d638,6350,4.0, 2012-02-25 19:29:16 
13162,030001ac2145a938b07e686a35a2d638,6355,3.0, 2016-04-14 15:14:20 
13163,030001ac2145a938b07e686a35a2d638,6356,3.0, 2016-11-03 15:22:53 
13164,030001ac2145a938b07e686a35a2d638,6358,3.5, 2016-09-15 15:37:35 
13165,030001ac2145a938b07e686a35a2d638,6365,3.5, 2009-05-14 20:08:50 
13166,030001ac2145a938b07e686a35a2d638,6366,3.0, 2017-10-11 20:22:43 
13167,030001ac2145a938b07e686a35a2d638,6367,3.0, 2016-11-21 20:06:22 
13168,030001ac2145a938b07e686a35a2d638,6377,3.5, 2009-05-14 19:55:21 
13169,030001ac2145a938b07e686a35a2d638,6379,2.5, 2009-05-14 19:58:31 
13170,030001ac2145a938b07e686a35a2d638,6383,2.5, 2017-04-28 14:10:18 
13171,030001ac2145a938b07e686a35a2d638,6385,3.5, 2016-03-26 06:58:09 
13172,030001ac2145a938b07e686a35a2d638,6390,3.0, 2015-12-27 20:07:57 
13173,030001ac2145a938b07e686a35a2d638,6395,2.5, 2010-02-14 21:31:40 
13174,030001ac2145a938b07e686a35a2d638,6396,3.0, 2010-04-22 20:57:49 
13175,030001ac2145a938b07e686a35a2d638,6404,3.0, 2009-05-03 21:00:40 
13176,030001ac2145a938b07e686a35a2d638,6408,3.0, 2018-04-22 11:29:33 
13177,030001ac2145a938b07e686a35a2d638,6409,3.5, 2017-03-16 14:09:36 
13178,030001ac2145a938b07e686a35a2d638,6410,3.0, 2013-04-12 21:46:35 
13179,030001ac2145a938b07e686a35a2d638,6414,3.0, 2016-02-19 15:25:06 
13180,030001ac2145a938b07e686a35a2d638,6422,3.5, 2016-05-15 15:18:49 
13181,030001ac2145a938b07e686a35a2d638,6426,3.5, 2016-11-10 15:49:03 
13182,030001ac2145a938b07e686a35a2d638,6429,3.5, 2009-04-09 22:33:32 
13183,030001ac2145a938b07e686a35a2d638,6430,3.5, 2016-01-14 16:11:23 
13184,030001ac2145a938b07e686a35a2d638,6432,3.5, 2009-05-07 21:00:54 
13185,030001ac2145a938b07e686a35a2d638,6433,4.0, 2009-04-30 15:56:19 
13186,030001ac2145a938b07e686a35a2d638,6437,3.0, 2009-05-04 07:43:38 
13187,030001ac2145a938b07e686a35a2d638,6440,3.0, 2010-10-06 21:39:04 
13188,030001ac2145a938b07e686a35a2d638,6442,3.0, 2016-11-02 19:29:16 
13189,030001ac2145a938b07e686a35a2d638,6443,3.5, 2016-05-20 15:20:52 
13190,030001ac2145a938b07e686a35a2d638,6448,3.5, 2009-05-07 20:38:41 
13191,030001ac2145a938b07e686a35a2d638,6453,3.5, 2010-04-22 09:11:54 
13192,030001ac2145a938b07e686a35a2d638,6465,3.5, 2009-05-02 21:59:45 
13193,030001ac2145a938b07e686a35a2d638,6466,3.5, 2015-09-09 19:13:10 
13194,030001ac2145a938b07e686a35a2d638,6467,3.5, 2009-04-09 22:31:13 
13195,030001ac2145a938b07e686a35a2d638,6480,3.0, 2019-01-17 14:36:27 
13196,030001ac2145a938b07e686a35a2d638,6497,3.5, 2017-08-29 18:26:56 
13197,030001ac2145a938b07e686a35a2d638,6500,3.0, 2009-04-07 06:36:43 
13198,030001ac2145a938b07e686a35a2d638,6502,4.0, 2009-05-14 20:06:03 
13199,030001ac2145a938b07e686a35a2d638,6503,2.5, 2009-08-04 21:45:12 
13200,030001ac2145a938b07e686a35a2d638,6504,2.5, 2016-10-05 06:26:52 
13201,030001ac2145a938b07e686a35a2d638,6509,4.0, 2009-04-10 19:38:37 
13202,030001ac2145a938b07e686a35a2d638,6515,3.5, 2013-03-04 21:33:34 
13203,030001ac2145a938b07e686a35a2d638,6516,3.5, 2009-05-04 07:34:31 
13204,030001ac2145a938b07e686a35a2d638,6524,3.5, 2009-04-30 15:24:56 
13205,030001ac2145a938b07e686a35a2d638,6528,3.0, 2009-04-09 22:30:44 
13206,030001ac2145a938b07e686a35a2d638,6530,3.0, 2013-10-26 07:22:20 
13207,030001ac2145a938b07e686a35a2d638,6533,3.5, 2017-01-15 10:37:10 
13208,030001ac2145a938b07e686a35a2d638,6534,2.0, 2010-07-16 07:49:55 
13209,030001ac2145a938b07e686a35a2d638,6535,2.0, 2018-06-10 13:29:09 
13210,030001ac2145a938b07e686a35a2d638,6537,3.0, 2009-05-14 17:03:16 
13211,030001ac2145a938b07e686a35a2d638,6538,3.5, 2009-05-14 17:09:44 
13212,030001ac2145a938b07e686a35a2d638,6539,4.0, 2009-04-06 22:22:52 
13213,030001ac2145a938b07e686a35a2d638,6540,3.0, 2009-04-08 17:26:48 
13214,030001ac2145a938b07e686a35a2d638,6541,3.0, 2009-05-14 20:06:36 
13215,030001ac2145a938b07e686a35a2d638,6546,4.0, 2009-05-14 17:12:23 
13216,030001ac2145a938b07e686a35a2d638,6564,2.5, 2018-06-08 11:21:49 
13217,030001ac2145a938b07e686a35a2d638,6568,3.5, 2009-05-14 20:02:22 
13218,030001ac2145a938b07e686a35a2d638,6573,3.0, 2016-03-06 15:19:26 
13219,030001ac2145a938b07e686a35a2d638,6578,3.0, 2017-07-16 12:11:44 
13220,030001ac2145a938b07e686a35a2d638,6579,4.0, 2017-04-16 13:20:16 
13221,030001ac2145a938b07e686a35a2d638,6584,3.0, 2016-06-17 15:22:00 
13222,030001ac2145a938b07e686a35a2d638,6585,3.0, 2018-09-07 14:51:55 
13223,030001ac2145a938b07e686a35a2d638,6599,3.5, 2017-01-04 18:18:03 
13224,030001ac2145a938b07e686a35a2d638,6609,3.5, 2010-01-01 19:12:22 
13225,030001ac2145a938b07e686a35a2d638,6610,3.5, 2009-04-09 22:33:43 
13226,030001ac2145a938b07e686a35a2d638,6611,3.5, 2009-04-30 15:35:48 
13227,030001ac2145a938b07e686a35a2d638,6613,3.0, 2015-04-14 11:50:30 
13228,030001ac2145a938b07e686a35a2d638,6615,2.5, 2012-11-10 21:23:27 
13229,030001ac2145a938b07e686a35a2d638,6626,3.0, 2018-03-25 15:44:39 
13230,030001ac2145a938b07e686a35a2d638,6629,3.5, 2011-04-20 21:31:42 
13231,030001ac2145a938b07e686a35a2d638,6643,3.5, 2009-04-10 19:45:17 
13232,030001ac2145a938b07e686a35a2d638,6645,3.5, 2009-05-07 21:17:23 
13233,030001ac2145a938b07e686a35a2d638,6646,3.0, 2012-10-29 08:41:04 
13234,030001ac2145a938b07e686a35a2d638,6647,3.0, 2016-11-13 19:19:56 
13235,030001ac2145a938b07e686a35a2d638,6649,4.0, 2013-02-24 19:49:41 
13236,030001ac2145a938b07e686a35a2d638,6650,3.5, 2009-05-08 07:57:08 
13237,030001ac2145a938b07e686a35a2d638,6656,2.5, 2015-07-12 15:17:18 
13238,030001ac2145a938b07e686a35a2d638,6657,3.0, 2013-10-22 15:45:31 
13239,030001ac2145a938b07e686a35a2d638,6660,3.5, 2009-05-07 20:33:25 
13240,030001ac2145a938b07e686a35a2d638,6662,3.0, 2012-10-09 15:45:56 
13241,030001ac2145a938b07e686a35a2d638,6665,3.0, 2013-09-28 07:25:23 
13242,030001ac2145a938b07e686a35a2d638,6666,3.5, 2009-04-30 21:17:45 
13243,030001ac2145a938b07e686a35a2d638,6669,3.5, 2011-03-09 21:11:54 
13244,030001ac2145a938b07e686a35a2d638,6671,3.5, 2012-02-02 08:51:29 
13245,030001ac2145a938b07e686a35a2d638,6673,3.0, 2017-04-10 20:10:24 
13246,030001ac2145a938b07e686a35a2d638,6676,3.5, 2017-10-18 19:18:02 
13247,030001ac2145a938b07e686a35a2d638,6678,3.0, 2009-05-14 17:09:28 
13248,030001ac2145a938b07e686a35a2d638,6682,3.5, 2009-04-07 06:46:49 
13249,030001ac2145a938b07e686a35a2d638,6684,3.5, 2009-05-02 15:31:35 
13250,030001ac2145a938b07e686a35a2d638,6694,3.0, 2017-06-10 16:54:48 
13251,030001ac2145a938b07e686a35a2d638,6695,3.5, 2009-05-14 17:13:53 
13252,030001ac2145a938b07e686a35a2d638,6696,2.5, 2015-03-31 19:59:38 
13253,030001ac2145a938b07e686a35a2d638,6705,3.5, 2009-05-14 17:10:21 
13254,030001ac2145a938b07e686a35a2d638,6707,1.5, 2016-10-03 20:07:03 
13255,030001ac2145a938b07e686a35a2d638,6711,4.0, 2016-10-01 20:25:10 
13256,030001ac2145a938b07e686a35a2d638,6712,2.0, 2009-05-14 17:14:05 
13257,030001ac2145a938b07e686a35a2d638,6713,3.5, 2015-06-10 18:55:00 
